throttle,steering,speed,points,position,direction
1.0,0.0,0.0,"[{'x': -5294.771418337848, 'y': 28490.137424668654, 'z': 0.0}, {'x': -3513.512835269001, 'y': 28490.137424668654, 'z': 0.0}, {'x': -1732.2542522001531, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}]","{'x': -6939.829879584135, 'y': 28131.913777436108, 'z': 31.69095318967713}","{'x': 0.9981411455187577, 'y': 0.060731115597342185, 'z': 0.005097570088246711}"
1.0,0.0,0.0,"[{'x': -5294.771418337848, 'y': 28490.137424668654, 'z': 0.0}, {'x': -3513.512835269001, 'y': 28490.137424668654, 'z': 0.0}, {'x': -1732.2542522001531, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}]","{'x': -6939.828787895312, 'y': 28131.913855988096, 'z': 31.69073971363776}","{'x': 0.9981410336456267, 'y': 0.06073111515861424, 'z': 0.005119433995179662}"
1.0,0.0,0.0,"[{'x': -5294.771418337848, 'y': 28490.137424668654, 'z': 0.0}, {'x': -3513.512835269001, 'y': 28490.137424668654, 'z': 0.0}, {'x': -1732.2542522001531, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}]","{'x': -6939.820938580642, 'y': 28131.914499700513, 'z': 31.686991579055736}","{'x': 0.9981399622229405, 'y': 0.06073110992442291, 'z': 0.005324293468095913}"
1.0,0.0,0.03246109560132027,"[{'x': -5294.771418337848, 'y': 28490.137424668654, 'z': 0.0}, {'x': -3513.512835269001, 'y': 28490.137424668654, 'z': 0.0}, {'x': -1732.2542522001531, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}]","{'x': -6939.788864092522, 'y': 28131.916547120676, 'z': 31.68531287019175}","{'x': 0.9981389539725762, 'y': 0.06073118253275393, 'z': 0.0055092677103855585}"
1.0,0.0,0.06694485992193222,"[{'x': -5294.771418337848, 'y': 28490.137424668654, 'z': 0.0}, {'x': -3513.512835269001, 'y': 28490.137424668654, 'z': 0.0}, {'x': -1732.2542522001531, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}]","{'x': -6939.788864092522, 'y': 28131.916547120676, 'z': 31.68531287019175}","{'x': 0.9981389539725762, 'y': 0.06073118253275393, 'z': 0.0055092677103855585}"
1.0,0.0,0.0,"[{'x': -5294.771418337848, 'y': 28490.137424668654, 'z': 0.0}, {'x': -3513.512835269001, 'y': 28490.137424668654, 'z': 0.0}, {'x': -1732.2542522001531, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}]","{'x': -6939.741053595451, 'y': 28131.919517954935, 'z': 31.684602700768963}","{'x': 0.99813791427091, 'y': 0.060731302796393105, 'z': 0.0056932377054100605}"
1.0,0.0,0.06328947842121124,"[{'x': -5294.771418337848, 'y': 28490.137424668654, 'z': 0.0}, {'x': -3513.512835269001, 'y': 28490.137424668654, 'z': 0.0}, {'x': -1732.2542522001531, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}]","{'x': -6939.702626112642, 'y': 28131.921878046054, 'z': 31.684759486545154}","{'x': 0.9981371685407744, 'y': 0.060731407685222255, 'z': 0.005821417179447024}"
1.0,0.0,0.13858069479465485,"[{'x': -5294.771418337848, 'y': 28490.137424668654, 'z': 0.0}, {'x': -3513.512835269001, 'y': 28490.137424668654, 'z': 0.0}, {'x': -1732.2542522001531, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}]","{'x': -6939.641073571823, 'y': 28131.925655531944, 'z': 31.68488850459123}","{'x': 0.9981360773246083, 'y': 0.06073157687707989, 'z': 0.006003891493605454}"
1.0,0.0,0.2269124835729599,"[{'x': -5294.771418337848, 'y': 28490.137424668654, 'z': 0.0}, {'x': -3513.512835269001, 'y': 28490.137424668654, 'z': 0.0}, {'x': -1732.2542522001531, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}]","{'x': -6939.553416676537, 'y': 28131.931031186457, 'z': 31.684931755934542}","{'x': 0.998134644362556, 'y': 0.06073181852712764, 'z': 0.006235217848806805}"
1.0,0.0,0.32931941747665405,"[{'x': -5294.771418337848, 'y': 28490.137424668654, 'z': 0.0}, {'x': -3513.512835269001, 'y': 28490.137424668654, 'z': 0.0}, {'x': -1732.2542522001531, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}]","{'x': -6939.4363934148405, 'y': 28131.9382029756, 'z': 31.6848406814279}","{'x': 0.9981328653202503, 'y': 0.06073214115102745, 'z': 0.0065107755911964615}"
1.0,0.0,0.4468388557434082,"[{'x': -5294.771418337848, 'y': 28490.137424668654, 'z': 0.0}, {'x': -3513.512835269001, 'y': 28490.137424668654, 'z': 0.0}, {'x': -1732.2542522001531, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}]","{'x': -6939.286461951632, 'y': 28131.947385903037, 'z': 31.684575763819154}","{'x': 0.9981307292852302, 'y': 0.06073255368874007, 'z': 0.006826725348138189}"
1.0,0.0,0.5805082321166992,"[{'x': -5294.771418337848, 'y': 28490.137424668654, 'z': 0.0}, {'x': -3513.512835269001, 'y': 28490.137424668654, 'z': 0.0}, {'x': -1732.2542522001531, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}]","{'x': -6939.099811290571, 'y': 28131.958811351564, 'z': 31.684105967091604}","{'x': 0.9981282198300478, 'y': 0.060733065511180774, 'z': 0.007179939589871893}"
1.0,0.0,0.7313592433929443,"[{'x': -5294.771418337848, 'y': 28490.137424668654, 'z': 0.0}, {'x': -3513.512835269001, 'y': 28490.137424668654, 'z': 0.0}, {'x': -1732.2542522001531, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}]","{'x': -6938.872014832205, 'y': 28131.972748253946, 'z': 31.683408403443387}","{'x': 0.998125310836165, 'y': 0.060733687359209136, 'z': 0.0075685591735097524}"
1.0,0.0,0.9006579518318176,"[{'x': -5294.771418337848, 'y': 28490.137424668654, 'z': 0.0}, {'x': -3513.512835269001, 'y': 28490.137424668654, 'z': 0.0}, {'x': -1732.2542522001531, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}]","{'x': -6938.599324336583, 'y': 28131.989424046424, 'z': 31.682467282519106}","{'x': 0.9981219840385205, 'y': 0.060734427844334506, 'z': 0.007989634123583621}"
1.0,0.0,1.0890051126480103,"[{'x': -5294.771418337848, 'y': 28490.137424668654, 'z': 0.0}, {'x': -3513.512835269001, 'y': 28490.137424668654, 'z': 0.0}, {'x': -1732.2542522001531, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}]","{'x': -6938.276851129141, 'y': 28132.009135834796, 'z': 31.681271907475164}","{'x': 0.9981182052615684, 'y': 0.060735298366041225, 'z': 0.008442266153920006}"
1.0,0.0,1.2976086139678955,"[{'x': -5294.771418337848, 'y': 28490.137424668654, 'z': 0.0}, {'x': -3513.512835269001, 'y': 28490.137424668654, 'z': 0.0}, {'x': -1732.2542522001531, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}]","{'x': -6937.905740635298, 'y': 28132.031813285255, 'z': 31.679673538066886}","{'x': 0.9981141336817826, 'y': 0.0607362978525229, 'z': 0.008903834445573324}"
1.0,0.0,1.506142258644104,"[{'x': -5294.771418337848, 'y': 28490.137424668654, 'z': 0.0}, {'x': -3513.512835269001, 'y': 28490.137424668654, 'z': 0.0}, {'x': -1732.2542522001531, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}]","{'x': -6937.48687451477, 'y': 28132.057402095128, 'z': 31.677576885201162}","{'x': 0.9981099188327167, 'y': 0.060737426466102536, 'z': 0.009357080421930173}"
1.0,0.0,1.7146064043045044,"[{'x': -5294.771418337848, 'y': 28490.137424668654, 'z': 0.0}, {'x': -3513.512835269001, 'y': 28490.137424668654, 'z': 0.0}, {'x': -1732.2542522001531, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}]","{'x': -6937.020889653415, 'y': 28132.085862851363, 'z': 31.67493212441665}","{'x': 0.9981056961705336, 'y': 0.06073868513594488, 'z': 0.009789351351903522}"
1.0,0.0,1.9230085611343384,"[{'x': -5294.771418337848, 'y': 28490.137424668654, 'z': 0.0}, {'x': -3513.512835269001, 'y': 28490.137424668654, 'z': 0.0}, {'x': -1732.2542522001531, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}]","{'x': -6936.508251126481, 'y': 28132.117166599783, 'z': 31.6717274494184}","{'x': 0.9981015829681893, 'y': 0.06074007493956956, 'z': 0.010191828723546554}"
1.0,0.0,2.1313467025756836,"[{'x': -5294.771418337848, 'y': 28490.137424668654, 'z': 0.0}, {'x': -3513.512835269001, 'y': 28490.137424668654, 'z': 0.0}, {'x': -1732.2542522001531, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}]","{'x': -6935.949240916055, 'y': 28132.15129553759, 'z': 31.667981788029294}","{'x': 0.9980976746812115, 'y': 0.06074159679745955, 'z': 0.01055889267174118}"
1.0,0.0,2.3396284580230713,"[{'x': -5294.771418337848, 'y': 28490.137424668654, 'z': 0.0}, {'x': -3513.512835269001, 'y': 28490.137424668654, 'z': 0.0}, {'x': -1732.2542522001531, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}]","{'x': -6935.34403937944, 'y': 28132.188238065643, 'z': 31.663738504763096}","{'x': 0.9980940438800998, 'y': 0.060743251037978604, 'z': 0.010887470983034893}"
1.0,0.0,2.547851085662842,"[{'x': -5294.771418337848, 'y': 28490.137424668654, 'z': 0.0}, {'x': -3513.512835269001, 'y': 28490.137424668654, 'z': 0.0}, {'x': -1732.2542522001531, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}]","{'x': -6934.692704695412, 'y': 28132.227990049112, 'z': 31.65905919612323}","{'x': 0.9980907401809546, 'y': 0.06074503735954322, 'z': 0.011176529032838604}"
1.0,0.0,2.7560195922851562,"[{'x': -5294.771418337848, 'y': 28490.137424668654, 'z': 0.0}, {'x': -3513.512835269001, 'y': 28490.137424668654, 'z': 0.0}, {'x': -1732.2542522001531, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}]","{'x': -6933.995215137957, 'y': 28132.27055224508, 'z': 31.65401847614106}","{'x': 0.9980877921007946, 'y': 0.06074695472408987, 'z': 0.011426580902020466}"
1.0,0.0,2.9641380310058594,"[{'x': -5294.771418337848, 'y': 28490.137424668654, 'z': 0.0}, {'x': -3513.512835269001, 'y': 28490.137424668654, 'z': 0.0}, {'x': -1732.2542522001531, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}]","{'x': -6933.251508458409, 'y': 28132.315927912612, 'z': 31.64869948381709}","{'x': 0.9980852098006985, 'y': 0.060749001332505666, 'z': 0.011639278938101924}"
1.0,0.0,3.172205924987793,"[{'x': -5294.771418337848, 'y': 28490.137424668654, 'z': 0.0}, {'x': -3513.512835269001, 'y': 28490.137424668654, 'z': 0.0}, {'x': -1732.2542522001531, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}]","{'x': -6932.4614843181735, 'y': 28132.36412266983, 'z': 31.643189766965897}","{'x': 0.9980829882233497, 'y': 0.060751174748545196, 'z': 0.011817080257851813}"
1.0,0.0,3.3802218437194824,"[{'x': -5294.771418337848, 'y': 28490.137424668654, 'z': 0.0}, {'x': -3513.512835269001, 'y': 28490.137424668654, 'z': 0.0}, {'x': -1732.2542522001531, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}]","{'x': -6931.621868528892, 'y': 28132.415335668433, 'z': 31.637559885450365}","{'x': 0.9980811045416392, 'y': 0.06075348063686277, 'z': 0.0119634170473062}"
1.0,0.0,3.588926076889038,"[{'x': -5294.771418337848, 'y': 28490.137424668654, 'z': 0.0}, {'x': -3513.512835269001, 'y': 28490.137424668654, 'z': 0.0}, {'x': -1732.2542522001531, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}]","{'x': -6930.738599922822, 'y': 28132.469204347766, 'z': 31.63193450982987}","{'x': 0.9980795458841957, 'y': 0.06075589897645441, 'z': 0.012080597135927544}"
1.0,0.0,3.796846628189087,"[{'x': -5294.771418337848, 'y': 28490.137424668654, 'z': 0.0}, {'x': -3513.512835269001, 'y': 28490.137424668654, 'z': 0.0}, {'x': -1732.2542522001531, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}]","{'x': -6929.80855942245, 'y': 28132.52591859007, 'z': 31.626376692102824}","{'x': 0.9980782746759386, 'y': 0.06075843432504068, 'z': 0.01217252144263378}"
1.0,0.0,4.004721164703369,"[{'x': -5294.771418337848, 'y': 28490.137424668654, 'z': 0.0}, {'x': -3513.512835269001, 'y': 28490.137424668654, 'z': 0.0}, {'x': -1732.2542522001531, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}]","{'x': -6928.831578587819, 'y': 28132.58548835178, 'z': 31.620963699936993}","{'x': 0.9980772569512464, 'y': 0.06076108298821544, 'z': 0.01224254674382737}"
1.0,0.0,4.212552547454834,"[{'x': -5294.771418337848, 'y': 28490.137424668654, 'z': 0.0}, {'x': -3513.512835269001, 'y': 28490.137424668654, 'z': 0.0}, {'x': -1732.2542522001531, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}]","{'x': -6927.807531851207, 'y': 28132.64792101942, 'z': 31.615766117080504}","{'x': 0.9980764578579617, 'y': 0.06076384111795541, 'z': 0.01229389613980036}"
1.0,0.0,4.42033576965332,"[{'x': -5294.771418337848, 'y': 28490.137424668654, 'z': 0.0}, {'x': -3513.512835269001, 'y': 28490.137424668654, 'z': 0.0}, {'x': -1732.2542522001531, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}]","{'x': -6926.736248470932, 'y': 28132.713130941294, 'z': 31.610846560253947}","{'x': 0.9980758907748816, 'y': 0.060765923522458916, 'z': 0.012329590114408533}"
1.0,0.0,4.628077507019043,"[{'x': -5294.771418337848, 'y': 28490.137424668654, 'z': 0.0}, {'x': -3513.512835269001, 'y': 28490.137424668654, 'z': 0.0}, {'x': -1732.2542522001531, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}]","{'x': -6925.617633319983, 'y': 28132.78122004232, 'z': 31.60625964929028}","{'x': 0.9980754745970628, 'y': 0.060768127435137584, 'z': 0.012352396361624123}"
